Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Selfless Collector's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Phial of Putrefaction,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,,134349797
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,,128177353
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Encrusted Canopic Lid,,166165674
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Baetheas' Ironclad Warboots,Hellhound Cuffs,Distorted Construct's Gauntlets,Hyperlight Band,Shadowghast Ring,Anima Field Emitter,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Supercollider,Chyrus's Crest of Hope,,79979616
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Antiseptic-Soaked Dressing,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Shadowghast Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Aspirant's Badge of Ferocity,Mantle of Manifest Sins,Sophisticated Bonecracker,Encrusted Canopic Lid,Court of Harvesters Tabard,167075540
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Hyperlight Band,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,164078609
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Leafed Banewood Band,Ring of Perpetual Conflict,Slimy Consumptive Organ,Decanter of Anima-Charged Winds,Sinful Gladiator's Drape,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of the 7th Legion,32686199
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Hellhound Cuffs,Shadowghast Gauntlets,Bloodoath Signet,Death God's Signet,Bargast's Leash,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,194705160
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Ring of Perpetual Conflict,Band of the Risen Bonelord,Slimy Consumptive Organ,Blood-Spattered Scale,Silvernote Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Ascended,114957124
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,White Swashbuckler's Shirt,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Plated Leggings of Ruination,Errant Crusader's Greaves,Shoulderblade Vambraces,Fleshfused Crushers,Bloodoath Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Gluttonous Spike,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,121267938
Shieldguard's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Hyperlight Band,Ritual Bone Band,Splintered Heart of Al'ar,Dreadfire Vessel,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,,176203871
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Stylish Black Shirt,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Commander's Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,154156029
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Red Linen Shirt,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Illustrious Guild Tabard,152039007
Wing Commander's Helmet,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Fashionable Undershirt,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Anima Field Emitter,Dealer Xy'exa's Cape,Xandria's Kopis of Courage,Acidslough Bulwark,Tabard of the Lightbringer,58530031
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Binding of Warped Desires,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Xandria's Kopis of Courage,Acidslough Bulwark,,102627187
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Scarlet Filigreed Shirt,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Death God's Signet,Ritual Bone Band,Wakener's Frond,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,,72111556
Wing Commander's Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Gluttonous Spike,Bargast's Leash,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,Tabard of the Ascended,116653462
Casque of the Path,Sinful Gladiator's Necklace,Epaulettes of Overwhelming Force,,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Sinful Aspirant's Plate Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Slimy Consumptive Organ,Sinful Aspirant's Insignia of Alacrity,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Sinful Aspirant's Barrier,Tabard of the Honorbound,188167919
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Red Martial Shirt,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Sinful Aspirant's Ring,Pulsating Stoneheart,Spare Meat Hook,Sinful Gladiator's Drape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,169898595
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Selfless Collector's Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,147226956
Sinful Aspirant's Plate Helm,Sinful Gladiator's Pendant,Unyielding Combatant's Pauldrons,,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Shadowghast Sabatons,Sinful Gladiator's Plate Wristguards,Fleshfused Crushers,Sinful Gladiator's Band,Sinful Gladiator's Ring,Sinful Aspirant's Medallion,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Xandria's Kopis of Courage,Sinful Gladiator's Guard,Stormwind Tabard,164079219
Wrathbark Greathelm,Sin Stained Pendant,Shoulderplates of the Deconstructor,Precious' Ribbon,Selfless Collector's Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Sinful Aspirant's Plate Warboots,Hellhound Cuffs,Sinful Gladiator's Plate Gauntlets,Shadowghast Ring,Twisted Witherroot Band,Splintered Heart of Al'ar,Skulker's Wing,Saronite Animus Cloak,Reaver of Renewed Resolve,Sinful Gladiator's Guard,Tabard of the Lightbringer,197613123
Wing Commander's Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,Antiseptic-Soaked Dressing,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fogweaver Gauntlets,Arachnid Cipher Ring,Ring of Perpetual Conflict,Gluttonous Spike,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Tabard of the Ascended,168336979
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Hyperlight Band,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,Guild Tabard,150893429
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Band of the Risen Bonelord,Splintered Heart of Al'ar,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,126925391
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Bloodoath Signet,Punishing Loop,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Lightbringer,78162549
Shieldguard's Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,,Selfless Collector's Chestplate,Girdle of the Soulflayer,Selfless Collector's Legguards,Selfless Collector's Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Shadowghast Ring,Entwined Gorger Tendril,Decanter of Anima-Charged Winds,Overwhelming Power Crystal,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,,134184754
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,174023878
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Sinful Gladiator's Badge of Ferocity,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Sinsmasher,Encrusted Canopic Lid,Tabard of the Ascended,118609313
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Undisputed Champion's Shirt,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Arachnid Cipher Ring,Blood-Spattered Scale,Stone Legion Heraldry,Crest of the Legionnaire General,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Explorer,132401526
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Hardened Castle Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Supercollider,Pulsing Spellshield,,40264151
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Sinful Gladiator's Ring,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Stone General's Edge,Sinful Gladiator's Guard,Tabard of Ramkahen,176538805
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Sleeveless T-Shirt,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Shadowghast Armguards,Sinful Gladiator's Plate Handguards,Hyperlight Band,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,Tabard of the Honorbound,186058769
Darkfrost Helmet,Azure-Venom Choker,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Band of the Risen Bonelord,Death God's Signet,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Kaal's Gloomblade,Elysian Sentinel's Aegis,,179845298
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Binding of Warped Desires,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Death God's Signet,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Sinful Gladiator's Drape,Engorged Worm Smasher,Acidslough Bulwark,,139112608
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,124052689
Shadowghast Helm,Azure-Venom Choker,Selfless Collector's Spaulders,,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Wakener's Frond,Darkmoon Deck: Voracity,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,,95358932
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Bloodoath Signet,Shadowghast Ring,Stone Legion Heraldry,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Orgrimmar Tabard,173609781
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Band of the Risen Bonelord,Twisted Witherroot Band,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,161737798
Darkfrost Helmet,Reinforced High Collar,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Sinsmasher,Acidslough Bulwark,Renowned Guild Tabard,98623220
Oversized Centurion Helm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,Renowned Guild Tabard,154018548
Shadowghast Helm,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Legplates of Unholy Frenzy,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Macabre Sheet Music,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,177324406
Shadowghast Helm,Muckformed Chain Choker,Prankster's Pauldrons,,Breastplate of Cautious Calculation,Binding of Warped Desires,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fleshfused Crushers,Twisted Witherroot Band,Ritual Bone Band,Viscera of Coalesced Hatred,Sinful Aspirant's Badge of Ferocity,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,,200726517
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Yellow Lumberjack Shirt,Breastplate of Brutal Dissonance,Stonebark Girdle,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Fleshfused Circle,Band of the Risen Bonelord,Overwhelming Power Crystal,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sinsmasher,Chyrus's Crest of Hope,Orgrimmar Tabard,79871313
Selfless Collector's GreatHelm,Gaiazelle's Spiked Collar,Selfless Collector's Spaulders,Precious' Ribbon,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Baetheas' Ironclad Warboots,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Hyperlight Band,Macabre Sheet Music,Sanguine Vintage,Decadent Nathrian Shawl,Xandria's Kopis of Courage,Sylvan Whiteshield,Tabard of the Lightbringer,164200001
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Sinful Gladiator's Plate Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Darkmoon Deck: Voracity,Sanguine Vintage,Cowled Batwing Cloak,Sinful Gladiator's Swordbreaker,Acidslough Bulwark,Court of Harvesters Tabard,157336185
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Wound Dressing,Breastplate of Otherworldly Influence,Sinful Aspirant's Plate Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Pulsating Stoneheart,Sinful Gladiator's Drape,Axe of the Deadgrove,Acidslough Bulwark,,137189961
Wrathbark Greathelm,Muckformed Chain Choker,Pauldrons of Unleashed Pride,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Shadowghast Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Pulsating Stoneheart,Inscrutable Quantum Device,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Alliance Tabard,196180356
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Squire's Shirt,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Shadowghast Ring,Bloodoath Signet,Blood-Spattered Scale,Bladedancer's Armor Kit,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,Stormwind Tabard,150787688
Plague Handler's Greathelm,Charm of Eternal Winter,Dread Sentinel's Ebony Spaulders,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Sapsteel Sabatons,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Twisted Witherroot Band,Splintered Heart of Al'ar,Gluttonous Spike,Cowled Batwing Cloak,Sinful Gladiator's Swordbreaker,Stonewrought Gargoyles Barrier,,189008009
Wrathbark Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Valinor's Ground Pounders,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Shadowghast Ring,Bladedancer's Armor Kit,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,157737017
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Hardened Castle Crushers,Band of the Risen Bonelord,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,174726830
Darkfrost Helmet,Azure-Venom Choker,Unyielding Combatant's Pauldrons,,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Signet of the False Accuser,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Scithewood Scepter,Elysian Sentinel's Aegis,Tabard of the Lightbringer,160134654
Sapsteel Warhelm,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Thunderous Echo Vambraces,Shieldguard's Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,67574985
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,158712439
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Ritualist's Treasured Ring,Ardent Sunstar Signet,Inscrutable Quantum Device,Sinful Aspirant's Medallion,Blighted Margrave's Cloak,Sorrowbane,,,165153987
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Sinful Gladiator's Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Badge of Ferocity,Selfless Collector's Greatcloak,Supercollider,Sylvan Whiteshield,,162095256
Diadem of Imperious Desire,Trailspinner Pendant,Unyielding Combatant's Pauldrons,,Tharatos' Charred Chestplate,Shadowghast Waistguard,Shieldguard's Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Guilewind Stone Talons,Bloodoath Signet,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Chyrus's Crest of Hope,,152557344
Darkfrost Helmet,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Pink Mageweave Shirt,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Sinful Gladiator's Signet,Inscrutable Quantum Device,Splintered Heart of Al'ar,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Stormpike Battle Tabard,193597388
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Red Linen Shirt,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Selfless Collector's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,,143755768
Sinful Gladiator's Plate Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Twisted Witherroot Band,Sinful Gladiator's Signet,Sinful Gladiator's Badge of Ferocity,Pulsating Stoneheart,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,Tabard of the Ascended,86351309
